review,rating,date,bank,source,sentiment_result,sentiment_label,sentiment_score,clean_review,themes
Really! this app is more simple to use at any time in every where also it's transaction quality between the users within the transaction receipt as abank that means this app is our bank on hand in mobile frankly I proud on this bank digital. I have no word to wrote ...... but it's have weakness on poor connection.,5,2025-03-31,CBE,Google Play,"{'label': 'NEGATIVE', 'score': 0.9962796568870544}",NEGATIVE,0.9962796568870544,app simple use time transaction quality user transaction receipt abank mean app bank hand mobile frankly proud bank digital word write weakness poor connection,Other
good job,5,2025-03-31,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.999835729598999}",POSITIVE,0.999835729598999,good job,Other
ቆንጆ ነው,5,2025-03-31,CBE,Google Play,"{'label': 'NEGATIVE', 'score': 0.7850591540336609}",NEGATIVE,0.7850591540336609,,Other
Great version,5,2025-03-31,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998726844787598}",POSITIVE,0.9998726844787598,great version,Other
excellent,5,2025-03-31,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998434782028198}",POSITIVE,0.9998434782028198,excellent,Other
Good and easy to use,5,2025-03-31,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998656511306763}",POSITIVE,0.9998656511306763,good easy use,Other
nice app and fast money transfer,5,2025-03-31,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9994321465492249}",POSITIVE,0.9994321465492249,nice app fast money transfer,Other
Really automated...,5,2025-03-31,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.889448344707489}",POSITIVE,0.889448344707489,automate,Other
good App,5,2025-03-31,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998493194580078}",POSITIVE,0.9998493194580078,good app,Other
bek betam kelal,5,2025-03-31,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9325478076934814}",POSITIVE,0.9325478076934814,bek betam kelal,Other
ምርጥ አፕ ነው ተመችቶኛል❤❤,3,2025-03-31,CBE,Google Play,"{'label': 'NEGATIVE', 'score': 0.8616330027580261}",NEGATIVE,0.8616330027580261,,Other
Recently app keeps closing and the notification after says this app has a bug. Can you make an update please,4,2025-03-31,CBE,Google Play,"{'label': 'NEGATIVE', 'score': 0.9968405961990356}",NEGATIVE,0.9968405961990356,recently app keep closing notification say app bug update,Other
"very good, keep it up",5,2025-03-31,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998643398284912}",POSITIVE,0.9998643398284912,good,Other
there is some issue the process it delay,3,2025-03-31,CBE,Google Play,"{'label': 'NEGATIVE', 'score': 0.9957571625709534}",NEGATIVE,0.9957571625709534,issue process delay,Other
what an amazing application in Ethiopian Banking industry which is very interested one!,5,2025-03-31,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9997572302818298}",POSITIVE,0.9997572302818298,amazing application ethiopian banking industry interested,Other
nice,5,2025-03-30,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998552799224854}",POSITIVE,0.9998552799224854,nice,Other
interesting,3,2025-03-30,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998446702957153}",POSITIVE,0.9998446702957153,interesting,Other
very good,5,2025-03-30,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998520612716675}",POSITIVE,0.9998520612716675,good,Other
good,5,2025-03-30,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998161196708679}",POSITIVE,0.9998161196708679,good,Other
simple&fast!!!,5,2025-03-30,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9997504353523254}",POSITIVE,0.9997504353523254,simplefast,Other
best app,5,2025-03-30,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.999686598777771}",POSITIVE,0.999686598777771,good app,Other
great,5,2025-03-30,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998630285263062}",POSITIVE,0.9998630285263062,great,Other
it is very good app,5,2025-03-30,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998699426651001}",POSITIVE,0.9998699426651001,good app,Other
best,5,2025-03-30,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9997941851615906}",POSITIVE,0.9997941851615906,well,Other
It is very excellent anddynamic plus user friend all in one bank apps of the era. I loved it.,5,2025-03-30,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.999854326248169}",POSITIVE,0.999854326248169,excellent anddynamic plus user friend bank app era love,Other
Very God thanks,5,2025-03-30,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9993305206298828}",POSITIVE,0.9993305206298828,god thank,Other
The sum is good.,3,2025-03-30,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998589754104614}",POSITIVE,0.9998589754104614,sum good,Other
best of bests,5,2025-03-30,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.99969482421875}",POSITIVE,0.99969482421875,good best,Other
am happy thank you CBE🫡,5,2025-03-30,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998605251312256}",POSITIVE,0.9998605251312256,happy thank cbe,Other
it's very nice 👍.,5,2025-03-30,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998632669448853}",POSITIVE,0.9998632669448853,nice,Other
👍,5,2025-03-30,CBE,Google Play,"{'label': 'NEGATIVE', 'score': 0.6970566511154175}",NEGATIVE,0.6970566511154175,,Other
"The history sometimes misses transactions, tranfer to cbe birr debited but not really transferred, We need to really cop up with the world for real. The hacks and security problems, invest on and solve them.",3,2025-03-30,CBE,Google Play,"{'label': 'NEGATIVE', 'score': 0.9945583343505859}",NEGATIVE,0.9945583343505859,history miss transaction tranfer cbe birr debit transfer need cop world real hack security problem invest solve,Other
Very good,5,2025-03-30,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998520612716675}",POSITIVE,0.9998520612716675,good,Other
halan garidhaa cbe,5,2025-03-30,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9760899543762207}",POSITIVE,0.9760899543762207,halan garidhaa cbe,Other
best apps for useing,5,2025-03-29,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9989523887634277}",POSITIVE,0.9989523887634277,good app useing,Other
like it,5,2025-03-29,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9997184872627258}",POSITIVE,0.9997184872627258,like,Other
good,5,2025-03-29,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998161196708679}",POSITIVE,0.9998161196708679,good,Other
Good apps ...But fix the screenshot its not easy like before ......,5,2025-03-29,CBE,Google Play,"{'label': 'NEGATIVE', 'score': 0.9470351338386536}",NEGATIVE,0.9470351338386536,good app fix screenshot easy like,Other
l love it,5,2025-03-29,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998722076416016}",POSITIVE,0.9998722076416016,l love,Other
"I am not exaggerating when I say that this application is one of the biggest players in the banking industry. It has simplified a lot of things for the user, even if the bank is in his pocket. But my opinion is (1), when we transfer money, there is a word limit on the (Note) at the end. Why can't we write our reason briefly? I don't understand why it is limited. On the other hand, there is no limit on the bank. Could you explain this? (2), when we pay for water, why is the code not mentioned",5,2025-03-29,CBE,Google Play,"{'label': 'NEGATIVE', 'score': 0.9912715554237366}",NEGATIVE,0.9912715554237366,exaggerate application big player banking industry simplify lot thing user bank pocket opinion transfer money word limit note end not write reason briefly not understand limit hand limit bank explain pay water code mention,Other
Good,5,2025-03-29,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998161196708679}",POSITIVE,0.9998161196708679,good,Other
in this update why screenshoot is disabled now it's not working,1,2025-03-28,CBE,Google Play,"{'label': 'NEGATIVE', 'score': 0.9996315240859985}",NEGATIVE,0.9996315240859985,update screenshoot disable work,Other
good,5,2025-03-28,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998161196708679}",POSITIVE,0.9998161196708679,good,Other
"realy I donot seen like this application ! fast ,safe ande confortable",5,2025-03-28,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9892323017120361}",POSITIVE,0.9892323017120361,realy donot see like application fast safe ande confortable,Other
Excellent but needed upgrading!,5,2025-03-28,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9263746738433838}",POSITIVE,0.9263746738433838,excellent needed upgrading,Other
Best app,5,2025-03-28,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.999686598777771}",POSITIVE,0.999686598777771,good app,Other
goods app!! pleace update this apps??,4,2025-03-27,CBE,Google Play,"{'label': 'NEGATIVE', 'score': 0.9845630526542664}",NEGATIVE,0.9845630526542664,good app pleace update app,Other
"The latest update prevents taking screenshots, which is really annoying! please allow us to take screenshots! we need it for evidence (particularly, in case of transfer failure!).",1,2025-03-27,CBE,Google Play,"{'label': 'NEGATIVE', 'score': 0.9977697134017944}",NEGATIVE,0.9977697134017944,late update prevent take screenshot annoying allow screenshot need evidence particularly case transfer failure,Other
wow,5,2025-03-27,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.999592125415802}",POSITIVE,0.999592125415802,wow,Other
Fantastic app! I appreciate it very much,5,2025-03-27,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998745918273926}",POSITIVE,0.9998745918273926,fantastic app appreciate,Other
Convenient app,5,2025-03-27,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9977468848228455}",POSITIVE,0.9977468848228455,convenient app,Other
Doesn't work properly. It crashes some many times. commercial bank of Ethiopia not only the application but also sending money to own CBE birr doesn't get your money in your bank account. forcefully you must wait 3-5 days to get your money back to your account. walk up CBE the world is going to decentralized finance.,1,2025-03-26,CBE,Google Play,"{'label': 'NEGATIVE', 'score': 0.9995678067207336}",NEGATIVE,0.9995678067207336,not work properly crash time commercial bank ethiopia application send money cbe birr not money bank account forcefully wait day money account walk cbe world go decentralized finance,Performance
Good,5,2025-03-26,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998161196708679}",POSITIVE,0.9998161196708679,good,Other
It crashes multiple times everytime you launch it. Fix it. Edit: crash fixed but screenshots has been disabled. I don't know who thought this was a good idea.,1,2025-03-26,CBE,Google Play,"{'label': 'NEGATIVE', 'score': 0.9995493292808533}",NEGATIVE,0.9995493292808533,crash multiple time everytime launch fix edit crash fix screenshot disable not know think good idea,Performance
why why u remove screen shoot😡😡,2,2025-03-26,CBE,Google Play,"{'label': 'NEGATIVE', 'score': 0.9993287324905396}",NEGATIVE,0.9993287324905396,u remove screen shoot,Other
good,5,2025-03-26,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998161196708679}",POSITIVE,0.9998161196708679,good,Other
"I fails mid transaction, No screenshot, download don't work, link shared not working bring back the old app this is usless",1,2025-03-26,CBE,Google Play,"{'label': 'NEGATIVE', 'score': 0.9996533393859863}",NEGATIVE,0.9996533393859863,fail mid transaction screenshot download not work link share work bring old app usless,Other
very nice one,5,2025-03-26,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998561143875122}",POSITIVE,0.9998561143875122,nice,Other
good application,5,2025-03-25,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.999854564666748}",POSITIVE,0.999854564666748,good application,Other
problem solver and the best fast app,5,2025-03-25,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9997761845588684}",POSITIVE,0.9997761845588684,problem solver good fast app,Other
ምርጥ አፕሊከሽን ነው ገንዘብ ለመላክም ሆነ ለማንኛውም ነገር ተመችቶኛል በዚው ቀጥሉበት,5,2025-03-25,CBE,Google Play,"{'label': 'NEGATIVE', 'score': 0.944585382938385}",NEGATIVE,0.944585382938385,,Other
nice,5,2025-03-25,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998552799224854}",POSITIVE,0.9998552799224854,nice,Other
Please bring back the screenshot option. The screenshot download option takes like 15 second appear in gallery and most people don't know about it.,3,2025-03-25,CBE,Google Play,"{'label': 'NEGATIVE', 'score': 0.995722770690918}",NEGATIVE,0.995722770690918,bring screenshot option screenshot download option take like second appear gallery people not know,Other
ok,5,2025-03-25,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9997851252555847}",POSITIVE,0.9997851252555847,ok,Other
you must added dark mode options ❗,3,2025-03-24,CBE,Google Play,"{'label': 'NEGATIVE', 'score': 0.9864996671676636}",NEGATIVE,0.9864996671676636,add dark mode option,Feature Request
good,5,2025-03-24,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998161196708679}",POSITIVE,0.9998161196708679,good,Other
Thank you,5,2025-03-24,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998352527618408}",POSITIVE,0.9998352527618408,thank,Other
cbe,5,2025-03-24,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9966009855270386}",POSITIVE,0.9966009855270386,cbe,Other
ممتاز جدا جدا,5,2025-03-24,CBE,Google Play,"{'label': 'NEGATIVE', 'score': 0.8608055114746094}",NEGATIVE,0.8608055114746094,,Other
very nice and convenient app,5,2025-03-24,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998267292976379}",POSITIVE,0.9998267292976379,nice convenient app,Other
there are to many bugs app keeps crashi ng and the update file seems to keep getting worse,2,2025-03-24,CBE,Google Play,"{'label': 'NEGATIVE', 'score': 0.9997902512550354}",NEGATIVE,0.9997902512550354,bug app keep crashi ng update file get bad,Performance
👍👍👍,5,2025-03-24,CBE,Google Play,"{'label': 'NEGATIVE', 'score': 0.6970566511154175}",NEGATIVE,0.6970566511154175,,Other
Very good,5,2025-03-24,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998520612716675}",POSITIVE,0.9998520612716675,good,Other
Great experience so far but why this app ain't working while developer mode is on?,4,2025-03-24,CBE,Google Play,"{'label': 'NEGATIVE', 'score': 0.9967141151428223}",NEGATIVE,0.9967141151428223,great experience far app be not work developer mode,Other
why did the screen shot stopped ?????,3,2025-03-24,CBE,Google Play,"{'label': 'NEGATIVE', 'score': 0.9990077614784241}",NEGATIVE,0.9990077614784241,screen shot stop,Other
nice,5,2025-03-24,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998552799224854}",POSITIVE,0.9998552799224854,nice,Other
Best app,5,2025-03-24,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.999686598777771}",POSITIVE,0.999686598777771,good app,Other
it's genuine app..,5,2025-03-23,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.9998555183410645}",POSITIVE,0.9998555183410645,genuine app,Other
okay 👌👍,5,2025-03-23,CBE,Google Play,"{'label': 'POSITIVE', 'score': 0.998088538646698}",POSITIVE,0.998088538646698,okay,Other
it's not working,3,2025-06-05,BOA,Google Play,"{'label': 'NEGATIVE', 'score': 0.9997857213020325}",NEGATIVE,0.9997857213020325,work,Other
"Hello, I’m facing a problem with the BOA Mobile app. Every time I enter my phone number and password, the app crashes and shows an error that says “BoaMobile closed because this app has a bug.” I tried updating, reinstalling, and clearing cache, but nothing worked. Please fix this bug in the next update. I really need access to my account. Thank you.",1,2025-06-03,BOA,Google Play,"{'label': 'NEGATIVE', 'score': 0.9994151592254639}",NEGATIVE,0.9994151592254639,hello m face problem boa mobile app time enter phone number password app crash show error say boamobile close app bug try update reinstall clear cache work fix bug update need access account thank,"Login Issues, Performance"
exceptional,5,2025-06-03,BOA,Google Play,"{'label': 'POSITIVE', 'score': 0.9998514652252197}",POSITIVE,0.9998514652252197,exceptional,Other
BoA Mobile good bank,5,2025-06-02,BOA,Google Play,"{'label': 'POSITIVE', 'score': 0.9984728693962097}",POSITIVE,0.9984728693962097,boa mobile good bank,Other
this is worest app 24/7 loading,1,2025-06-01,BOA,Google Play,"{'label': 'NEGATIVE', 'score': 0.9934743046760559}",NEGATIVE,0.9934743046760559,wor app loading,Other
This App is not interest for Android phone Please update it .,1,2025-06-01,BOA,Google Play,"{'label': 'NEGATIVE', 'score': 0.9971383810043335}",NEGATIVE,0.9971383810043335,app interest android phone update,Other
BoA system is confartable,5,2025-05-31,BOA,Google Play,"{'label': 'NEGATIVE', 'score': 0.9980142116546631}",NEGATIVE,0.9980142116546631,boa system confartable,Other
"this app, for me , is a waste of time. It doesn't work . I can't even long in, and it really piss me off. FIX THE PROBLEM",1,2025-05-27,BOA,Google Play,"{'label': 'NEGATIVE', 'score': 0.9998049139976501}",NEGATIVE,0.9998049139976501,app waste time not work not long piss fix problem,Other
Good service.,3,2025-05-25,BOA,Google Play,"{'label': 'POSITIVE', 'score': 0.9998533725738525}",POSITIVE,0.9998533725738525,good service,Other
the app crush frequently,1,2025-05-24,BOA,Google Play,"{'label': 'NEGATIVE', 'score': 0.998525083065033}",NEGATIVE,0.998525083065033,app crush frequently,Other
good,5,2025-05-22,BOA,Google Play,"{'label': 'POSITIVE', 'score': 0.9998161196708679}",POSITIVE,0.9998161196708679,good,Other
You guys keeps getting worst,1,2025-05-22,BOA,Google Play,"{'label': 'NEGATIVE', 'score': 0.9997075200080872}",NEGATIVE,0.9997075200080872,guy keep get bad,Other
